handle,snapshot_date,current_rating,solve_rate_per_week,tag_diversity,avg_problem_rating,contest_frequency,consistency_score,weak_tag_count,label_3m,label_6m,rating_bucket,rating_change_3m
Indis,2023-12-28,1109,8.65,21,1077.4,1.67,0.561,0,1059,1059,800-1200,-50
Garvit_07,2026-01-25,939,5.75,19,825.0,1.33,0.622,1,947,947,800-1200,8
maruf004,2024-07-11,846,2.74,17,811.7,1.67,0.584,0,744,958,800-1200,-102
maruf004,2024-10-24,839,7.02,24,875.7,7.0,0.621,0,962,1198,800-1200,123
maruf004,2025-02-18,893,8.26,27,949.7,5.67,0.619,0,1130,1103,800-1200,237
maruf004,2025-06-03,1022,8.86,31,998.3,6.33,0.614,0,1098,1080,800-1200,76
maruf004,2025-09-17,1038,9.52,32,1022.0,6.67,0.611,0,1022,982,800-1200,-16
sk72775,2025-03-29,795,4.0,15,860.7,1.33,0.604,0,837,905,<800,42
sk72775,2025-04-13,861,4.21,16,861.5,2.0,0.609,0,841,905,800-1200,-20
sk72775,2025-05-17,893,4.95,17,851.5,2.0,0.617,0,911,905,800-1200,18
sk72775,2025-05-26,924,5.43,22,870.3,2.33,0.628,0,904,905,800-1200,-20
sk72775,2025-06-23,902,5.74,23,879.1,2.67,0.619,0,905,942,800-1200,3
shreeswa,2022-01-12,1001,0.15,13,925.0,1.0,0.707,0,1029,1029,800-1200,28
shreeswa,2022-01-22,1010,0.2,16,1000.0,1.33,0.701,0,1029,1029,800-1200,19
shreeswa,2022-01-27,959,0.23,16,988.0,1.67,0.704,0,1029,1029,800-1200,70
shreeswa,2022-02-06,1031,0.24,16,981.5,2.0,0.712,0,1029,1029,800-1200,-2
shreeswa,2022-02-12,1059,0.27,16,996.7,2.33,0.714,0,1029,1029,800-1200,-30
Cpc_Drama,2023-10-12,891,1.1,17,872.7,1.0,0.716,0,887,1072,800-1200,-4
Cpc_Drama,2024-02-15,887,0.92,19,880.0,1.0,0.712,0,993,924,800-1200,106
Cpc_Drama,2024-03-16,944,1.04,19,883.7,1.33,0.703,0,1138,915,800-1200,194
Cpc_Drama,2024-05-02,1029,1.04,19,886.0,2.67,0.697,0,990,930,800-1200,-39
Cpc_Drama,2024-05-25,925,1.24,19,893.8,3.67,0.68,0,924,930,800-1200,-1
cveda,2025-07-22,901,1.11,14,868.0,1.67,0.644,0,919,913,800-1200,18
cveda,2025-09-07,964,1.99,17,853.4,2.0,0.599,0,1053,871,800-1200,89
cveda,2025-09-15,956,2.21,18,855.2,2.67,0.581,0,978,908,800-1200,22
cveda,2025-10-17,944,2.93,20,855.9,2.0,0.572,0,913,959,800-1200,-31
cveda,2025-11-06,912,3.42,20,872.9,2.33,0.581,0,893,959,800-1200,-19
protibiplobi,2024-06-23,980,3.62,16,855.4,1.67,0.504,0,921,921,800-1200,-59
HP_XVII,2026-05-06,917,2.41,12,930.8,1.67,0.597,0,918,918,800-1200,1
aviraltrip,2026-01-18,1068,11.33,24,841.9,1.67,0.593,0,951,916,800-1200,-117
My_fault,2025-10-12,984,7.88,17,1104.5,1.67,0.627,0,608,901,800-1200,-376
My_fault,2025-10-28,961,8.39,19,1127.3,3.0,0.651,0,844,929,800-1200,-117
My_fault,2025-11-28,747,6.51,19,1132.5,4.33,0.645,0,813,911,<800,66
My_fault,2025-12-11,492,5.87,19,1142.2,5.33,0.646,0,622,911,<800,130
My_fault,2026-01-17,634,5.09,23,1165.7,4.33,0.643,0,929,911,<800,295
Shailesh018,2026-03-08,907,3.2,15,884.3,1.67,0.614,0,910,910,800-1200,3
Tithi106,2025-09-25,847,4.46,20,863.5,1.0,0.611,0,801,786,800-1200,-46
Tithi106,2025-11-10,838,5.05,21,865.9,1.67,0.622,0,866,844,800-1200,28
Tithi106,2025-11-28,953,5.47,21,869.8,2.33,0.617,0,880,868,800-1200,-73
Tithi106,2025-12-06,819,5.52,21,870.9,3.33,0.609,0,880,828,800-1200,61
Tithi106,2025-12-27,801,6.1,22,881.0,3.67,0.615,0,786,899,800-1200,-15
iec2024048,2025-02-25,929,1.12,15,915.0,1.67,0.755,0,908,959,800-1200,-21
iec2024048,2025-03-17,925,1.3,18,907.4,2.0,0.65,0,816,959,800-1200,-109
iec2024048,2025-03-22,947,1.35,18,920.7,2.33,0.653,0,880,959,800-1200,-67
iec2024048,2025-03-23,962,1.39,18,916.7,2.67,0.655,0,880,959,800-1200,-82
iec2024048,2025-04-03,914,1.34,18,912.9,3.0,0.657,0,880,956,800-1200,-34
jakiaku07,2023-07-25,983,15.82,25,856.9,1.67,0.546,0,852,916,800-1200,-131
jakiaku07,2024-01-30,916,9.33,25,886.1,2.0,0.505,0,1028,1045,800-1200,112
jakiaku07,2024-08-13,935,6.68,26,911.6,0.67,0.513,0,1112,1040,800-1200,177
jakiaku07,2025-02-25,1081,5.72,27,933.8,1.67,0.523,0,1172,1060,800-1200,91
jakiaku07,2025-06-23,1120,5.47,28,940.5,3.67,0.531,0,1099,1007,800-1200,-21
KRISHNA_Aaryaman,2021-10-30,900,5.02,19,867.6,1.67,0.595,0,873,921,800-1200,-27
KRISHNA_Aaryaman,2021-12-20,885,6.04,22,892.6,3.33,0.595,0,920,897,800-1200,35
KRISHNA_Aaryaman,2022-01-27,837,6.3,22,899.7,4.67,0.589,0,921,897,800-1200,84
KRISHNA_Aaryaman,2022-02-23,946,6.55,22,907.1,5.67,0.591,0,897,897,800-1200,-49
KRISHNA_Aaryaman,2022-04-22,913,6.93,23,936.9,4.67,0.593,0,897,897,800-1200,-16
ashik570570,2025-05-26,897,8.31,20,1002.0,1.67,0.687,0,868,878,800-1200,-29
GoodmanSaul,2024-02-27,902,3.21,22,933.3,1.67,0.634,7,612,734,800-1200,-290
GoodmanSaul,2024-02-29,842,3.25,22,914.3,2.0,0.636,7,612,734,800-1200,-230
GoodmanSaul,2024-03-01,893,3.05,22,914.3,2.33,0.636,7,612,734,800-1200,-281
GoodmanSaul,2024-03-05,792,2.44,22,914.3,2.67,0.636,7,612,754,<800,-180
Sood_Pranav,2026-02-25,944,0.33,11,826.7,1.67,0.691,0,874,874,800-1200,-70
Sardar_1408,2023-12-19,889,3.65,14,953.8,1.67,0.678,0,868,868,800-1200,-21
Sardar_1408,2023-12-24,935,3.51,15,953.3,2.0,0.691,0,868,868,800-1200,-67
Sardar_1408,2024-01-13,922,3.08,16,986.4,2.33,0.683,0,868,868,800-1200,-54
Sardar_1408,2024-01-15,892,3.24,16,970.8,2.67,0.692,0,868,868,800-1200,-24
kaium2020,2022-03-08,776,0.36,12,800.0,1.0,0.678,0,600,625,<800,-176
kaium2020,2022-05-08,683,0.56,17,832.8,2.33,0.633,0,625,874,<800,-58
kaium2020,2022-05-26,689,0.67,18,832.4,3.0,0.613,0,625,874,<800,-64
kaium2020,2022-10-11,625,0.73,21,833.7,0.67,0.595,0,874,863,<800,249
kaium2020,2022-10-23,932,0.88,21,835.7,2.0,0.606,0,874,863,800-1200,-58
Shreyansh_V,2026-01-12,863,1.9,16,843.7,1.33,0.645,0,860,860,800-1200,-3
Deepak031,2025-04-24,923,2.37,14,827.1,1.0,0.596,0,808,787,800-1200,-115
Deepak031,2025-06-17,894,2.25,17,830.2,1.0,0.616,0,719,976,800-1200,-175
Deepak031,2025-07-27,808,1.9,17,829.7,0.67,0.615,0,787,996,800-1200,-21
Deepak031,2025-09-07,736,1.81,17,826.4,1.33,0.625,0,1011,980,<800,275
Deepak031,2025-10-12,750,1.68,17,826.7,1.67,0.622,0,976,894,<800,226
andre_k,2025-05-24,966,0.13,12,1153.6,0.0,0.616,0,858,858,800-1200,-108
JJvb,2024-01-15,844,1.1,17,855.6,1.67,0.773,0,836,836,800-1200,-8
Yousef_abdallah,2025-02-28,1044,0.21,13,860.7,0.0,0.703,0,939,842,800-1200,-105
sima124,2024-06-11,744,4.67,18,818.3,1.67,0.587,0,471,650,<800,-273
sima124,2024-08-11,542,6.65,23,819.7,3.33,0.595,0,650,591,<800,108
sima124,2024-10-26,664,6.32,24,823.8,3.33,0.6,0,591,747,<800,-73
sima124,2025-03-11,677,5.01,24,821.6,2.0,0.594,0,658,763,<800,-19
sima124,2025-07-05,706,4.69,24,821.3,1.67,0.589,0,786,683,<800,80
cshneerhray,2026-02-15,905,1.25,13,800.0,0.67,0.682,0,746,820,800-1200,-159
Procrastinator999,2025-06-17,1002,3.43,18,860.7,1.67,0.575,0,990,816,800-1200,-12
scar027,2024-10-19,924,9.02,16,893.5,1.67,0.627,0,848,814,800-1200,-76
_Hiroshima,2025-05-31,851,1.39,14,804.5,1.33,0.55,0,845,775,800-1200,-6
_Hiroshima,2025-06-23,757,2.44,15,804.0,2.0,0.537,0,822,775,<800,65
_Hiroshima,2025-09-07,845,2.7,19,827.3,1.67,0.524,0,775,842,800-1200,-70
_Hiroshima,2025-10-06,832,3.31,21,842.2,1.67,0.499,0,775,851,800-1200,-57
_Hiroshima,2025-10-24,807,3.75,21,840.3,2.33,0.506,0,823,834,800-1200,16
skyguy8108,2023-05-28,946,1.31,17,981.0,1.67,0.717,0,810,810,800-1200,-136
skyguy8108,2023-06-03,882,3.01,21,874.5,2.0,0.465,0,810,810,800-1200,-72
skyguy8108,2023-06-04,781,3.16,21,870.4,2.33,0.469,0,810,810,<800,29
coder615,2025-06-12,933,0.4,15,850.0,1.67,0.634,0,822,819,800-1200,-111
coder615,2025-06-15,959,0.42,16,856.8,2.0,0.64,0,822,801,800-1200,-137
coder615,2025-06-17,909,0.45,17,861.7,2.33,0.644,0,822,801,800-1200,-87
coder615,2025-07-05,885,0.47,17,866.0,2.67,0.641,0,873,801,800-1200,-12
coder615,2025-07-17,915,0.5,17,864.8,2.67,0.644,0,844,801,800-1200,-71
tammanaCoder,2025-03-11,991,5.16,19,893.1,1.33,0.559,0,833,800,800-1200,-158
tserenonolt,2023-01-24,1019,1.28,10,890.9,1.67,0.831,0,785,785,800-1200,-234
TheBlueVoid,2024-12-02,881,1.43,13,803.4,1.67,0.657,0,731,808,800-1200,-150
TheBlueVoid,2024-12-05,876,1.74,13,803.0,2.0,0.572,0,731,808,800-1200,-145
TheBlueVoid,2024-12-08,794,1.8,13,802.9,2.33,0.579,0,731,808,<800,-63
TheBlueVoid,2024-12-15,798,1.81,13,802.7,2.67,0.586,0,784,808,<800,-14
TheBlueVoid,2025-02-09,740,4.09,22,863.1,2.0,0.544,0,808,820,<800,68
2c237c6,2024-01-15,746,1.44,9,800.0,1.33,0.64,0,658,658,<800,-88
jbinnafees878,2025-04-03,849,4.82,24,967.3,1.0,0.592,0,772,772,800-1200,-77
jbinnafees878,2025-04-08,804,4.92,24,973.4,1.0,0.595,0,772,772,800-1200,-32
Abou_3yad,2024-09-01,945,10.08,20,850.5,1.67,0.544,0,855,855,800-1200,-90
zansyn,2025-12-27,834,5.36,13,803.4,1.67,0.704,0,778,738,800-1200,-56
Minesor,2023-08-07,883,0.55,18,886.7,1.33,0.555,0,781,781,800-1200,-102
mupparaju11,2024-06-03,743,3.32,19,885.1,1.0,0.664,0,692,736,<800,-51
mupparaju11,2024-07-11,777,3.1,19,873.3,0.33,0.647,0,692,645,<800,-85
mupparaju11,2024-07-26,768,2.91,20,872.4,0.67,0.646,0,719,691,<800,-49
mupparaju11,2024-08-06,728,2.83,20,870.8,1.0,0.648,0,725,691,<800,-3
mupparaju11,2024-08-20,745,2.75,20,870.7,1.33,0.65,0,736,748,<800,-9
RoziZainab,2025-07-22,857,1.69,11,857.1,1.67,1.0,0,740,740,800-1200,-117
RoziZainab,2025-07-27,870,1.85,11,877.8,2.0,1.0,0,740,740,800-1200,-130
RoziZainab,2025-07-31,774,2.02,12,945.5,2.33,0.786,0,740,740,<800,-34
RoziZainab,2025-08-07,681,2.02,14,969.2,2.67,0.797,0,740,740,<800,59
RoziZainab,2025-08-10,815,2.04,14,957.1,3.0,0.802,0,740,740,800-1200,-75
pwal,2026-04-30,892,0.41,12,848.3,1.67,0.652,0,693,693,800-1200,-199
WHH_JULIET,2025-09-13,784,1.13,14,800.0,1.67,0.667,1,699,527,<800,-85
0xaman47,2024-08-04,864,3.78,10,809.4,1.67,0.667,0,631,631,800-1200,-233
hunglmaobruh,2023-09-26,898,1.75,9,812.5,2.0,0.611,0,817,684,800-1200,-81
hunglmaobruh,2023-10-12,868,1.49,10,817.6,2.33,0.614,0,813,815,800-1200,-55
hunglmaobruh,2023-11-17,873,1.09,11,816.7,2.0,0.618,0,792,776,800-1200,-81
hunglmaobruh,2023-12-05,845,0.99,12,815.8,2.33,0.621,0,689,776,800-1200,-156
201824115141,2019-11-19,1141,0.21,8,977.8,0.67,0.663,0,977,1315,800-1200,-164
201824115141,2020-02-23,977,1.01,17,1066.7,1.0,0.63,0,1315,1277,800-1200,338
201824115141,2020-03-31,1149,2.05,24,1144.1,1.67,0.629,0,1279,1311,800-1200,130
201824115141,2020-04-13,1291,2.4,27,1148.7,3.33,0.634,0,1279,1311,1200-1400,-12
201824115141,2020-07-24,1279,2.92,27,1210.6,1.33,0.636,0,1311,1270,1200-1400,32
jess_1124,2025-02-09,1038,1.27,15,918.2,0.33,0.631,0,1239,1273,800-1200,201
jess_1124,2025-03-25,1047,1.24,16,919.6,1.0,0.63,0,1267,1317,800-1200,220
jess_1124,2025-04-13,1137,1.35,17,922.0,1.67,0.635,0,1278,1317,800-1200,141
Varun_tec,2022-11-21,1151,3.4,22,974.3,1.67,0.712,0,1051,1330,800-1200,-100
Varun_tec,2022-12-16,1173,2.74,22,986.8,2.0,0.68,0,1232,1339,800-1200,59
arjund29,2025-01-19,929,1.83,14,932.1,1.33,0.635,0,1135,1032,800-1200,206
arjund29,2025-04-03,943,3.17,21,992.6,2.67,0.652,0,1032,1032,800-1200,89
arjund29,2025-10-06,1032,1.93,23,997.0,0.0,0.638,0,1422,1490,800-1200,390
arjund29,2025-10-31,1279,2.25,25,1028.0,2.0,0.643,0,1429,1397,1200-1400,150
arjund29,2025-12-19,1265,2.35,26,1039.5,4.0,0.657,0,1509,1397,1200-1400,244
AIDAR272,2024-04-06,977,6.89,22,848.8,1.67,0.646,0,1062,1255,800-1200,85
AIDAR272,2024-07-15,1182,11.36,27,898.4,6.33,0.612,0,1255,1332,800-1200,73
AIDAR272,2024-10-26,1308,10.28,28,910.0,5.67,0.609,0,1336,1418,1200-1400,28
AIDAR272,2025-03-22,1326,9.24,30,941.5,3.67,0.594,0,1369,1400,1200-1400,43
AIDAR272,2025-08-07,1344,8.52,31,957.8,3.0,0.595,0,1499,1503,1200-1400,155
ctrl_alt_defeat_,2026-03-14,985,0.92,11,890.5,0.67,0.679,0,1396,1396,800-1200,411
ByteWizard_22,2025-01-04,885,15.53,21,822.5,1.67,0.508,0,952,1068,800-1200,67
ByteWizard_22,2025-03-23,941,11.83,21,873.4,3.33,0.51,0,1048,1156,800-1200,107
ByteWizard_22,2025-08-10,1125,11.26,28,974.6,2.0,0.529,0,1263,1365,800-1200,138
ByteWizard_22,2025-10-17,1162,11.12,28,992.9,3.33,0.54,0,1275,1395,800-1200,113
ByteWizard_22,2026-01-17,1275,11.45,32,1040.3,2.67,0.549,0,1395,1395,1200-1400,120
who_indeed,2025-10-19,1278,0.45,13,975.0,0.33,0.692,0,1304,1395,1200-1400,26
ZMU01,2025-01-26,1041,1.52,17,994.1,1.67,0.702,0,1229,1247,800-1200,188
ZMU01,2025-02-27,1195,1.71,22,1038.5,2.67,0.706,2,1234,1285,800-1200,39
ZMU01,2025-03-17,1216,2.07,23,1028.1,3.67,0.673,2,1247,1285,1200-1400,31
ZMU01,2025-04-21,1175,2.4,26,1007.5,3.33,0.662,2,1247,1313,800-1200,72
ZMU01,2025-05-11,1309,3.01,27,1086.2,3.67,0.589,2,1264,1265,1200-1400,-45
VIeafCOCOWQ,2026-05-21,1270,5.06,16,1058.1,1.67,0.611,0,1393,1393,1200-1400,123
Aditya.G_Kota,2024-08-04,1286,1.36,18,919.0,0.67,0.616,0,1311,1392,1200-1400,25
_Aya,2025-06-03,1123,14.85,21,865.4,1.67,0.495,0,1079,1176,800-1200,-44
_Aya,2025-07-31,1176,15.7,25,949.5,3.33,0.513,0,1114,1324,800-1200,-62
_Aya,2025-09-13,1082,15.19,27,988.5,3.67,0.517,0,1236,1332,800-1200,154
_Aya,2025-10-06,1175,15.14,30,1013.3,5.33,0.522,0,1262,1356,800-1200,87
_Aya,2025-10-28,1015,15.52,31,1025.1,7.0,0.529,0,1324,1403,800-1200,309
.punctional,2023-12-28,927,5.48,12,854.5,1.67,0.614,0,887,887,800-1200,-40
.punctional,2025-02-02,842,0.6,14,940.5,0.0,0.622,0,956,956,800-1200,114
TBH2689484372,2024-05-02,1179,4.96,15,977.3,1.67,0.533,0,1517,1517,800-1200,338
TBH2689484372,2024-05-10,1280,4.86,18,988.9,2.0,0.553,0,1517,1517,1200-1400,237
TBH2689484372,2024-05-25,1374,4.81,21,1040.5,2.33,0.575,0,1517,1517,1200-1400,143
TBH2689484372,2024-05-26,1450,4.96,21,1035.9,2.67,0.577,0,1517,1517,1400-1600,67
TBH2689484372,2024-05-30,1505,5.19,21,1075.0,3.0,0.588,0,1517,1517,1400-1600,12
nostalgic23,2022-02-20,1465,0.1,18,1264.7,0.0,0.628,0,1508,1508,1400-1600,43
nostalgic23,2022-02-22,1410,0.12,19,1252.4,0.33,0.634,0,1508,1508,1400-1600,98
nostalgic23,2022-03-08,1463,0.15,20,1220.0,0.67,0.628,0,1508,1508,1400-1600,45
nostalgic23,2022-03-10,1457,0.16,20,1200.0,1.0,0.638,0,1508,1508,1400-1600,51
Nabeelop2323,2025-10-12,1010,1.67,15,900.0,1.67,0.639,0,1170,1300,800-1200,160
Nabeelop2323,2025-11-06,1018,3.1,16,1002.6,3.33,0.667,0,1334,1279,800-1200,316
Nabeelop2323,2025-12-19,1212,3.04,18,1019.3,4.67,0.627,0,1234,1337,1200-1400,22
Nabeelop2323,2026-01-12,1170,4.29,23,1105.3,4.67,0.628,0,1300,1390,800-1200,130
Nabeelop2323,2026-01-29,1230,6.1,25,1157.3,5.0,0.619,0,1279,1390,1200-1400,49
Saurav5384,2024-08-13,1085,3.98,17,1132.3,1.67,0.669,0,1086,1108,800-1200,1
Saurav5384,2025-02-16,998,3.59,26,1161.3,2.0,0.586,0,1123,1223,800-1200,125
Saurav5384,2025-06-08,1123,3.86,28,1154.9,1.33,0.588,0,1275,1397,800-1200,152
Saurav5384,2025-09-20,1264,4.38,31,1207.3,1.67,0.606,0,1397,1281,1200-1400,133
Saurav5384,2025-12-29,1397,4.6,31,1214.2,2.0,0.619,0,1263,1389,1200-1400,-134
ritamj_16,2026-04-25,1567,8.22,18,1053.7,1.67,0.618,0,1387,1387,1400-1600,-180
narasimhaswamy,2022-09-30,1228,0.8,16,1514.3,1.67,0.549,0,1386,1386,1200-1400,158
Mot_sem,2025-04-13,1021,1.79,19,848.5,1.67,0.693,0,929,929,800-1200,-92
Mot_sem,2025-05-17,1073,3.01,23,904.4,1.0,0.681,0,929,1003,800-1200,-144
Mot_sem,2025-05-26,1100,2.93,23,902.9,1.33,0.683,0,929,928,800-1200,-171
manan_142,2025-12-27,1189,0.68,17,841.4,1.67,0.59,0,1104,1385,800-1200,-85
MeteorYe,2024-06-30,1071,2.73,20,1312.8,1.0,0.622,0,1216,1381,800-1200,145
MeteorYe,2024-08-04,1186,3.14,20,1302.9,2.67,0.637,0,1216,1381,800-1200,30
MeteorYe,2024-11-09,1216,3.34,30,1334.8,0.33,0.611,0,1381,1395,1200-1400,165
MeteorYe,2024-12-03,1344,4.03,31,1394.7,2.0,0.618,0,1336,1423,1200-1400,-8
MeteorYe,2025-02-25,1314,4.18,34,1431.9,2.33,0.601,0,1379,1431,1200-1400,65
lklkk,2022-05-08,1040,8.25,20,916.2,1.0,0.536,0,1115,1151,800-1200,75
lklkk,2022-06-25,1068,8.97,23,939.4,3.0,0.517,0,1115,1375,800-1200,47
lklkk,2022-12-11,1356,8.58,32,1020.9,1.33,0.546,0,1386,1336,1200-1400,30
lklkk,2023-01-08,1308,9.28,33,1059.2,3.67,0.555,0,1283,1336,1200-1400,-25
lklkk,2023-03-29,1288,9.37,33,1087.2,3.0,0.561,0,1336,1267,1200-1400,48
johnsmith1,2025-11-28,1279,4.43,30,1583.2,1.67,0.579,0,1527,1521,1200-1400,248
johnsmith1,2025-12-05,1381,4.47,30,1567.1,2.0,0.583,0,1527,1521,1200-1400,146
cryolyte,2025-01-12,1177,7.49,25,1008.3,1.67,0.669,1,1251,1193,800-1200,74
cryolyte,2025-01-19,1327,6.89,25,1002.5,2.0,0.678,1,1251,1193,1200-1400,-76
cryolyte,2025-01-20,1309,8.06,25,1025.0,2.33,0.636,0,1251,1193,1200-1400,-58
cryolyte,2025-01-22,1383,8.2,26,1029.4,2.67,0.642,0,1251,1193,1200-1400,-132
cryolyte,2025-01-26,1340,7.93,26,1025.9,3.0,0.648,0,1251,1193,1200-1400,-89
stud_coder,2025-07-01,1026,6.29,18,930.3,1.67,0.601,0,1092,1226,800-1200,66
stud_coder,2025-07-22,1130,7.42,19,984.2,2.67,0.587,0,1228,1290,800-1200,98
stud_coder,2025-08-26,1068,7.28,23,996.9,3.33,0.586,0,1227,1363,800-1200,159
stud_coder,2025-10-19,1159,6.68,24,988.3,2.0,0.594,0,1290,1377,800-1200,131
stud_coder,2025-12-23,1226,6.87,26,1031.8,1.67,0.6,0,1328,1382,1200-1400,102
Sankalp3011,2024-01-30,985,0.46,15,925.0,1.33,0.736,0,1076,1075,800-1200,91
Sankalp3011,2024-02-17,1067,0.56,18,954.8,2.0,0.721,0,1076,962,800-1200,9
Sankalp3011,2024-02-23,1009,0.68,18,997.4,2.67,0.712,0,1076,962,800-1200,67
Sankalp3011,2024-06-11,1076,0.63,18,980.0,0.0,0.695,0,1048,1048,800-1200,-28
Sankalp3011,2024-08-25,962,0.63,19,992.3,0.67,0.695,0,1048,1388,800-1200,86
rising_10rath1213,2022-05-23,1020,4.26,9,827.3,1.67,0.761,0,989,942,800-1200,-31
rising_10rath1213,2022-07-15,982,5.03,14,866.7,7.0,0.612,0,908,1182,800-1200,-74
rising_10rath1213,2022-12-12,1045,2.79,21,893.2,1.0,0.64,0,1120,1105,800-1200,75
rising_10rath1213,2023-02-09,1155,3.2,21,895.3,5.67,0.636,0,1071,1129,800-1200,-84
rising_10rath1213,2023-06-04,1008,2.98,25,897.6,3.0,0.642,0,1192,1381,800-1200,184
OrangeSummer,2023-12-23,1231,24.72,22,1152.9,1.67,0.575,0,1415,1415,1200-1400,184
OrangeSummer,2023-12-24,1353,24.59,23,1157.5,2.0,0.579,0,1415,1415,1200-1400,62
OrangeSummer,2023-12-28,1358,24.0,23,1131.8,2.33,0.569,0,1415,1415,1200-1400,57
OrangeSummer,2023-12-30,1331,23.27,23,1129.2,2.67,0.566,0,1415,1415,1200-1400,84
OrangeSummer,2024-01-06,1350,20.74,23,1120.0,3.0,0.552,0,1415,1415,1200-1400,65
jayesh_khare,2024-05-30,1273,1.42,20,957.7,1.67,0.643,1,960,960,1200-1400,-313
jayesh_khare,2024-07-26,1081,1.96,22,965.4,5.0,0.687,0,960,1205,800-1200,-121
jayesh_khare,2025-01-20,1244,1.93,23,1003.0,2.33,0.622,0,1254,1353,1200-1400,10
jayesh_khare,2025-03-22,1158,2.85,27,980.9,5.0,0.564,1,1477,1321,800-1200,319
jayesh_khare,2025-06-17,1287,3.11,29,1015.9,3.33,0.567,0,1321,1321,1200-1400,34
I_hate_bruteforce,2020-08-09,1057,0.47,14,846.2,1.67,0.739,0,896,840,800-1200,-161
I_hate_bruteforce,2020-12-11,1007,0.75,18,864.7,2.0,0.669,3,1061,1161,800-1200,54
I_hate_bruteforce,2021-02-12,858,1.71,24,1163.4,6.0,0.513,0,1062,1085,800-1200,204
I_hate_bruteforce,2021-04-16,1050,2.39,25,1228.5,6.33,0.551,0,1041,963,800-1200,-9
I_hate_bruteforce,2021-07-07,1101,2.52,27,1202.6,6.0,0.566,0,963,1265,800-1200,-138
killerHitman,2024-12-03,1054,0.93,15,854.2,1.0,0.556,0,1312,1205,800-1200,258
killerHitman,2024-12-15,961,1.42,18,936.8,2.0,0.564,0,1312,1205,800-1200,351
killerHitman,2025-01-12,1101,1.75,21,955.4,3.0,0.575,0,1216,1321,800-1200,115
killerHitman,2025-04-03,1250,1.69,22,971.8,1.0,0.585,0,1321,1379,1200-1400,71
killerHitman,2025-05-24,1216,1.69,23,970.5,1.33,0.595,0,1313,1379,1200-1400,97
GPARV,2024-12-15,1066,1.27,12,878.9,1.33,0.696,0,1233,1311,800-1200,167
GPARV,2025-01-04,967,1.34,13,895.8,1.33,0.667,0,1207,1320,800-1200,240
GPARV,2025-01-17,1070,3.7,20,983.6,1.67,0.626,0,1207,1320,800-1200,137
GPARV,2025-02-02,996,5.13,21,1022.1,2.33,0.635,0,1207,1320,800-1200,211
GPARV,2025-02-28,1117,5.09,21,1015.3,3.0,0.614,0,1260,1381,800-1200,143
kira27,2024-10-28,1276,12.97,17,917.1,1.67,0.484,0,1304,1603,1200-1400,28
kira27,2025-02-18,1242,10.98,28,1066.0,2.0,0.545,0,1492,1593,1200-1400,250
kira27,2025-04-19,1480,10.69,34,1096.9,3.67,0.56,0,1560,1415,1400-1600,80
kira27,2025-06-12,1480,10.51,34,1110.6,4.67,0.561,0,1525,1441,1400-1600,45
kira27,2025-07-22,1650,11.69,34,1166.9,5.33,0.567,0,1440,1518,1600-1900,-210
Koushal_26,2026-02-21,1363,1.84,20,895.7,1.67,0.605,0,1318,1318,1200-1400,-45
kathaxes,2026-02-27,969,6.97,11,875.0,1.67,0.776,0,1333,1377,800-1200,364
kathaxes,2026-03-14,952,19.41,13,816.0,2.33,0.49,0,1364,1377,800-1200,412
kathaxes,2026-03-21,1097,23.85,19,823.3,3.0,0.495,0,1377,1377,800-1200,280
kathaxes,2026-03-29,1209,33.63,26,819.8,3.67,0.484,0,1377,1377,1200-1400,168
kathaxes,2026-04-07,1211,33.04,28,841.4,4.33,0.49,0,1377,1377,1200-1400,166
ShivaTusshar,2025-10-10,1068,6.65,18,843.1,1.67,0.636,0,1077,1253,800-1200,9
ShivaTusshar,2025-10-12,1108,6.66,18,846.7,2.0,0.639,0,1077,1253,800-1200,-31
ShivaTusshar,2025-10-17,1074,6.38,18,853.2,2.33,0.627,0,1113,1253,800-1200,39
ShivaTusshar,2025-10-24,1010,6.72,19,852.8,2.67,0.612,0,1168,1253,800-1200,158
ShivaTusshar,2026-01-07,992,4.9,21,866.7,1.33,0.627,0,1253,1376,800-1200,261
saksham.bajpai1701,2025-10-03,1007,5.03,13,853.8,1.67,0.655,0,1143,1281,800-1200,136
saksham.bajpai1701,2025-10-19,1013,5.75,15,907.1,3.33,0.684,0,1147,1281,800-1200,134
saksham.bajpai1701,2025-11-14,985,4.78,17,902.4,5.0,0.669,0,1234,1341,800-1200,249
saksham.bajpai1701,2025-12-19,1009,4.05,18,923.6,6.0,0.681,0,1239,1414,800-1200,230
saksham.bajpai1701,2026-01-18,1147,5.93,24,985.8,4.67,0.622,0,1281,1376,800-1200,134
adaxyz,2025-11-29,1166,1.68,13,972.2,1.67,0.75,0,1374,1374,800-1200,208
siam-35862,2023-11-19,853,16.02,20,823.8,1.67,0.512,0,748,1116,800-1200,-105
siam-35862,2024-03-22,936,16.84,27,885.6,6.67,0.497,0,1024,1186,800-1200,88
siam-35862,2024-07-15,989,21.39,32,897.0,6.33,0.486,0,1235,1320,800-1200,246
siam-35862,2024-12-08,1318,19.73,33,936.8,7.0,0.488,0,1380,1405,1200-1400,62
siam-35862,2025-05-11,1456,17.67,38,987.8,4.0,0.495,0,1471,1374,1400-1600,15
Snow_Yuyu,2025-01-26,1163,1.03,16,916.7,1.67,0.75,1,1216,1243,800-1200,53
