handle,snapshot_date,current_rating,solve_rate_per_week,tag_diversity,avg_problem_rating,contest_frequency,consistency_score,weak_tag_count,rating_volatility,recent_performance,total_ac_count,label_3m,label_6m
shreeswa,2022-01-22,1010,0.2,16,1000.0,1.33,0.701,0,121.8,129.0,22,1029,1029
shreeswa,2022-01-27,959,0.23,16,988.0,1.67,0.704,0,136.4,60.2,25,1029,1029
shreeswa,2022-02-06,1031,0.24,16,981.5,2.0,0.712,0,129.4,50.8,27,1029,1029
shreeswa,2022-02-12,1059,0.27,16,996.7,2.33,0.714,0,126.0,37.4,30,1029,1029
Cpc_Drama,2023-10-12,891,1.1,17,872.7,1.0,0.716,0,111.3,178.2,22,887,1072
Cpc_Drama,2024-02-15,887,0.92,19,880.0,1.0,0.712,0,125.2,4.0,35,993,924
Cpc_Drama,2024-03-16,944,1.04,19,883.7,1.33,0.703,0,48.8,24.6,44,1138,915
Cpc_Drama,2024-05-02,1029,1.04,19,886.0,2.67,0.697,0,43.1,17.6,51,990,930
Cpc_Drama,2024-05-25,925,1.24,19,893.8,3.67,0.68,0,56.0,-29.4,65,924,930
cveda,2025-07-22,901,1.11,14,868.0,1.67,0.644,0,110.4,180.2,25,919,913
cveda,2025-09-07,964,1.99,17,853.4,2.0,0.599,0,115.5,75.2,58,1053,871
cveda,2025-09-15,956,2.21,18,855.2,2.67,0.581,0,117.7,22.2,67,978,908
cveda,2025-10-17,944,2.93,20,855.9,2.0,0.572,0,78.7,6.4,102,913,959
cveda,2025-11-06,912,3.42,20,872.9,2.33,0.581,0,32.6,-9.8,129,893,959
protibiplobi,2024-06-23,980,3.62,16,855.4,1.67,0.504,0,93.9,196.0,56,921,921
HP_XVII,2026-05-06,917,2.41,12,930.8,1.67,0.597,0,190.0,183.4,13,918,918
aviraltrip,2026-01-18,1068,11.33,24,841.9,1.67,0.593,0,117.0,213.6,167,951,916
My_fault,2025-10-12,984,7.88,17,1104.5,1.67,0.627,0,139.9,196.8,44,608,901
My_fault,2025-10-28,961,8.39,19,1127.3,3.0,0.651,0,150.3,3.6,66,844,929
My_fault,2025-11-28,747,6.51,19,1132.5,4.33,0.645,0,74.4,-34.4,80,813,911
My_fault,2025-12-11,492,5.87,19,1142.2,5.33,0.646,0,58.6,-40.6,83,622,911
My_fault,2026-01-17,634,5.09,23,1165.7,4.33,0.643,0,84.3,11.8,99,929,911
Shailesh018,2026-03-08,907,3.2,15,884.3,1.67,0.614,0,126.1,181.4,71,910,910
Tithi106,2025-09-25,847,4.46,20,863.5,1.0,0.611,0,119.4,169.4,128,801,786
Tithi106,2025-11-10,838,5.05,21,865.9,1.67,0.622,0,126.0,19.0,178,866,844
Tithi106,2025-11-28,953,5.47,21,869.8,2.33,0.617,0,72.4,21.0,207,880,868
Tithi106,2025-12-06,819,5.52,21,870.9,3.33,0.609,0,45.3,-17.2,215,880,828
Tithi106,2025-12-27,801,6.1,22,881.0,3.67,0.615,0,49.0,-27.2,256,786,899
iec2024048,2025-02-25,929,1.12,15,915.0,1.67,0.755,0,124.5,185.8,20,908,959
iec2024048,2025-03-17,925,1.3,18,907.4,2.0,0.65,0,133.9,109.0,27,816,959
iec2024048,2025-03-22,947,1.35,18,920.7,2.33,0.653,0,132.3,61.4,29,880,959
iec2024048,2025-03-23,962,1.39,18,916.7,2.67,0.655,0,130.0,28.8,30,880,959
iec2024048,2025-04-03,914,1.34,18,912.9,3.0,0.657,0,133.5,5.6,31,880,956
jakiaku07,2023-07-25,983,15.82,25,856.9,1.67,0.546,0,106.4,196.6,209,852,916
jakiaku07,2024-01-30,916,9.33,25,886.1,2.0,0.505,0,41.2,8.4,375,1028,1045
jakiaku07,2024-08-13,935,6.68,26,911.6,0.67,0.513,0,41.4,-18.6,456,1112,1040
jakiaku07,2025-02-25,1081,5.72,27,933.8,1.67,0.523,0,61.0,-6.2,550,1172,1060
jakiaku07,2025-06-23,1120,5.47,28,940.5,3.67,0.531,0,57.8,-13.0,618,1099,1007
KRISHNA_Aaryaman,2021-10-30,900,5.02,19,867.6,1.67,0.595,0,101.0,180.0,176,873,921
KRISHNA_Aaryaman,2021-12-20,885,6.04,22,892.6,3.33,0.595,0,72.1,7.4,256,920,897
KRISHNA_Aaryaman,2022-01-27,837,6.3,22,899.7,4.67,0.589,0,53.8,-13.8,301,921,897
KRISHNA_Aaryaman,2022-02-23,946,6.55,22,907.1,5.67,0.591,0,61.3,15.0,338,897,897
KRISHNA_Aaryaman,2022-04-22,913,6.93,23,936.9,4.67,0.593,0,65.3,-19.8,415,897,897
ashik570570,2025-05-26,897,8.31,20,1002.0,1.67,0.687,0,122.9,179.4,100,868,878
GoodmanSaul,2024-02-27,902,3.21,22,933.3,1.67,0.634,7,92.2,180.4,6,612,734
GoodmanSaul,2024-02-29,842,3.25,22,914.3,2.0,0.636,7,122.9,99.6,7,612,734
GoodmanSaul,2024-03-01,893,3.05,22,914.3,2.33,0.636,7,118.0,66.8,7,612,734
GoodmanSaul,2024-03-05,792,2.44,22,914.3,2.67,0.636,7,133.8,20.2,7,612,754
Sood_Pranav,2026-02-25,944,0.33,11,826.7,1.67,0.691,0,120.5,188.8,15,874,874
Sardar_1408,2023-12-19,889,3.65,14,953.8,1.67,0.678,0,102.7,177.8,13,868,868
Sardar_1408,2023-12-24,935,3.51,15,953.3,2.0,0.691,0,105.9,116.0,15,868,868
Sardar_1408,2024-01-13,922,3.08,16,986.4,2.33,0.683,0,114.4,70.4,22,868,868
Sardar_1408,2024-01-15,892,3.24,16,970.8,2.67,0.692,0,119.7,32.0,24,868,868
kaium2020,2022-03-08,776,0.36,12,800.0,1.0,0.678,0,129.1,155.2,34,600,625
kaium2020,2022-05-08,683,0.56,17,832.8,2.33,0.633,0,131.5,-18.2,58,625,874
kaium2020,2022-05-26,689,0.67,18,832.4,3.0,0.613,0,45.9,2.8,71,625,874
kaium2020,2022-10-11,625,0.73,21,833.7,0.67,0.595,0,50.8,-13.2,92,874,863
kaium2020,2022-10-23,932,0.88,21,835.7,2.0,0.606,0,88.9,62.0,112,874,863
Shreyansh_V,2026-01-12,863,1.9,16,843.7,1.33,0.645,0,131.2,172.6,103,860,860
Deepak031,2025-04-24,923,2.37,14,827.1,1.0,0.596,0,130.0,184.6,48,808,787
Deepak031,2025-06-17,894,2.25,17,830.2,1.0,0.616,0,143.3,46.2,63,719,976
Deepak031,2025-07-27,808,1.9,17,829.7,0.67,0.615,0,144.9,-17.6,64,787,996
Deepak031,2025-09-07,736,1.81,17,826.4,1.33,0.625,0,105.6,-41.6,72,1011,980
Deepak031,2025-10-12,750,1.68,17,826.7,1.67,0.622,0,49.6,-20.2,75,976,894
andre_k,2025-05-24,966,0.13,12,1153.6,0.0,0.616,0,104.5,193.2,28,858,858
JJvb,2024-01-15,844,1.1,17,855.6,1.67,0.773,0,125.0,168.8,9,836,836
Yousef_abdallah,2025-02-28,1044,0.21,13,860.7,0.0,0.703,0,101.6,208.8,28,939,842
sima124,2024-06-11,744,4.67,18,818.3,1.67,0.587,0,126.7,148.8,120,471,650
sima124,2024-08-11,542,6.65,23,819.7,3.33,0.595,0,72.1,-16.4,229,650,591
sima124,2024-10-26,664,6.32,24,823.8,3.33,0.6,0,85.1,57.2,286,591,747
sima124,2025-03-11,677,5.01,24,821.6,2.0,0.594,0,61.4,5.8,324,658,763
sima124,2025-07-05,706,4.69,24,821.3,1.67,0.589,0,65.0,-16.4,381,786,683
cshneerhray,2026-02-15,905,1.25,13,800.0,0.67,0.682,0,116.1,181.0,41,746,820
Procrastinator999,2025-06-17,1002,3.43,18,860.7,1.67,0.575,0,109.5,200.4,117,990,816
scar027,2024-10-19,924,9.02,16,893.5,1.67,0.627,0,107.3,184.8,62,848,814
_Hiroshima,2025-05-31,851,1.39,14,804.5,1.33,0.55,0,121.3,170.2,25,845,775
_Hiroshima,2025-06-23,757,2.44,15,804.0,2.0,0.537,0,140.8,6.4,52,822,775
_Hiroshima,2025-09-07,845,2.7,19,827.3,1.67,0.524,0,94.9,8.2,87,775,842
_Hiroshima,2025-10-06,832,3.31,21,842.2,1.67,0.499,0,67.4,1.2,120,775,851
_Hiroshima,2025-10-24,807,3.75,21,840.3,2.33,0.506,0,56.7,-3.0,146,823,834
skyguy8108,2023-05-28,946,1.31,17,981.0,1.67,0.717,0,121.0,189.2,21,810,810
skyguy8108,2023-06-03,882,3.01,21,874.5,2.0,0.465,0,145.3,98.0,51,810,810
skyguy8108,2023-06-04,781,3.16,21,870.4,2.33,0.469,0,160.1,31.6,54,810,810
coder615,2025-06-12,933,0.4,15,850.0,1.67,0.634,0,121.8,186.6,42,822,819
coder615,2025-06-15,959,0.42,16,856.8,2.0,0.64,0,126.3,119.0,44,822,801
coder615,2025-06-17,909,0.45,17,861.7,2.33,0.644,0,138.1,56.6,47,822,801
coder615,2025-07-05,885,0.47,17,866.0,2.67,0.641,0,138.8,11.4,50,873,801
coder615,2025-07-17,915,0.5,17,864.8,2.67,0.644,0,133.3,2.8,54,844,801
tammanaCoder,2025-03-11,991,5.16,19,893.1,1.33,0.559,0,101.3,198.2,175,833,800
tserenonolt,2023-01-24,1019,1.28,10,890.9,1.67,0.831,0,162.7,203.8,11,785,785
TheBlueVoid,2024-12-02,881,1.43,13,803.4,1.67,0.657,0,140.5,176.2,29,731,808
TheBlueVoid,2024-12-05,876,1.74,13,803.0,2.0,0.572,0,145.0,103.2,36,731,808
TheBlueVoid,2024-12-08,794,1.8,13,802.9,2.33,0.579,0,156.1,37.4,38,731,808
TheBlueVoid,2024-12-15,798,1.81,13,802.7,2.67,0.586,0,150.5,-11.8,40,784,808
TheBlueVoid,2025-02-09,740,4.09,22,863.1,2.0,0.544,0,150.3,-29.2,123,808,820
2c237c6,2024-01-15,746,1.44,9,800.0,1.33,0.64,0,123.8,149.2,15,658,658
jbinnafees878,2025-04-03,849,4.82,24,967.3,1.0,0.592,0,112.1,169.8,162,772,772
jbinnafees878,2025-04-08,804,4.92,24,973.4,1.0,0.595,0,129.9,88.8,169,772,772
Abou_3yad,2024-09-01,945,10.08,20,850.5,1.67,0.544,0,125.2,189.0,105,855,855
zansyn,2025-12-27,834,5.36,13,803.4,1.67,0.704,0,113.7,166.8,59,778,738
Minesor,2023-08-07,883,0.55,18,886.7,1.33,0.555,0,119.3,176.6,16,781,781
mupparaju11,2024-06-03,743,3.32,19,885.1,1.0,0.664,0,122.1,148.6,74,692,736
mupparaju11,2024-07-11,777,3.1,19,873.3,0.33,0.647,0,119.3,86.6,86,692,645
mupparaju11,2024-07-26,768,2.91,20,872.4,0.67,0.646,0,120.6,40.6,87,719,691
mupparaju11,2024-08-06,728,2.83,20,870.8,1.0,0.648,0,123.2,7.4,89,725,691
mupparaju11,2024-08-20,745,2.75,20,870.7,1.33,0.65,0,118.5,2.4,92,736,748
RoziZainab,2025-07-22,857,1.69,11,857.1,1.67,1.0,0,137.1,171.4,7,740,740
RoziZainab,2025-07-27,870,1.85,11,877.8,2.0,1.0,0,138.4,95.6,9,740,740
RoziZainab,2025-07-31,774,2.02,12,945.5,2.33,0.786,0,153.4,28.8,11,740,740
RoziZainab,2025-08-07,681,2.02,14,969.2,2.67,0.797,0,158.5,-22.8,13,740,740
RoziZainab,2025-08-10,815,2.04,14,957.1,3.0,0.802,0,150.2,-7.6,14,740,740
pwal,2026-04-30,892,0.41,12,848.3,1.67,0.652,0,122.9,178.4,30,693,693
WHH_JULIET,2025-09-13,784,1.13,14,800.0,1.67,0.667,1,137.5,156.8,12,699,527
0xaman47,2024-08-04,864,3.78,10,809.4,1.67,0.667,0,134.0,172.8,32,631,631
hunglmaobruh,2023-09-26,898,1.75,9,812.5,2.0,0.611,0,118.0,109.6,16,817,684
hunglmaobruh,2023-10-12,868,1.49,10,817.6,2.33,0.614,0,126.1,56.0,17,813,815
hunglmaobruh,2023-11-17,873,1.09,11,816.7,2.0,0.618,0,124.3,30.2,18,792,776
hunglmaobruh,2023-12-05,845,0.99,12,815.8,2.33,0.621,0,124.9,-2.6,19,689,776
201824115141,2019-11-19,1141,0.21,8,977.8,0.67,0.663,0,576.8,228.2,9,977,1315
201824115141,2020-02-23,977,1.01,17,1066.7,1.0,0.63,0,429.6,-32.8,57,1315,1277
201824115141,2020-03-31,1149,2.05,24,1144.1,1.67,0.629,0,51.8,34.4,127,1279,1311
201824115141,2020-04-13,1291,2.4,27,1148.7,3.33,0.634,0,28.8,28.4,153,1279,1311
201824115141,2020-07-24,1279,2.92,27,1210.6,1.33,0.636,0,43.8,-2.4,229,1311,1270
jess_1124,2025-02-09,1038,1.27,15,918.2,0.33,0.631,0,133.0,22.6,44,1239,1273
jess_1124,2025-03-25,1047,1.24,16,919.6,1.0,0.63,0,95.2,-1.0,51,1267,1317
jess_1124,2025-04-13,1137,1.35,17,922.0,1.67,0.635,0,48.1,25.8,59,1278,1317
Varun_tec,2022-11-21,1151,3.4,22,974.3,1.67,0.712,0,142.3,230.2,35,1051,1330
Varun_tec,2022-12-16,1173,2.74,22,986.8,2.0,0.68,0,151.3,146.0,38,1232,1339
arjund29,2025-01-19,929,1.83,14,932.1,1.33,0.635,0,107.0,185.8,28,1135,1032
arjund29,2025-04-03,943,3.17,21,992.6,2.67,0.652,0,88.9,-0.2,82,1032,1032
arjund29,2025-10-06,1032,1.93,23,997.0,0.0,0.638,0,55.0,2.8,101,1422,1490
arjund29,2025-10-31,1279,2.25,25,1028.0,2.0,0.643,0,51.4,47.8,126,1429,1397
arjund29,2025-12-19,1265,2.35,26,1039.5,4.0,0.657,0,49.8,-5.8,148,1509,1397
AIDAR272,2024-04-06,977,6.89,22,848.8,1.67,0.646,0,120.1,195.4,205,1062,1255
AIDAR272,2024-07-15,1182,11.36,27,898.4,6.33,0.612,0,58.8,17.2,500,1255,1332
AIDAR272,2024-10-26,1308,10.28,28,910.0,5.67,0.609,0,50.1,3.4,604,1336,1418
AIDAR272,2025-03-22,1326,9.24,30,941.5,3.67,0.594,0,54.0,-8.8,737,1369,1400
AIDAR272,2025-08-07,1344,8.52,31,957.8,3.0,0.595,0,49.0,-5.0,847,1499,1503
ctrl_alt_defeat_,2026-03-14,985,0.92,11,890.5,0.67,0.679,0,111.3,197.0,21,1396,1396
ByteWizard_22,2025-01-04,885,15.53,21,822.5,1.67,0.508,0,118.5,177.0,173,952,1068
ByteWizard_22,2025-03-23,941,11.83,21,873.4,3.33,0.51,0,45.3,4.8,263,1048,1156
ByteWizard_22,2025-08-10,1125,11.26,28,974.6,2.0,0.529,0,27.2,14.8,476,1263,1365
ByteWizard_22,2025-10-17,1162,11.12,28,992.9,3.33,0.54,0,18.4,3.0,578,1275,1395
ByteWizard_22,2026-01-17,1275,11.45,32,1040.3,2.67,0.549,0,29.8,-1.6,746,1395,1395
who_indeed,2025-10-19,1278,0.45,13,975.0,0.33,0.692,0,110.1,255.6,28,1304,1395
ZMU01,2025-01-26,1041,1.52,17,994.1,1.67,0.702,0,146.5,208.2,17,1229,1247
ZMU01,2025-02-27,1195,1.71,22,1038.5,2.67,0.706,2,139.7,56.0,27,1234,1285
ZMU01,2025-03-17,1216,2.07,23,1028.1,3.67,0.673,2,84.1,18.0,38,1247,1285
ZMU01,2025-04-21,1175,2.4,26,1007.5,3.33,0.662,2,42.3,-6.4,56,1247,1313
ZMU01,2025-05-11,1309,3.01,27,1086.2,3.67,0.589,2,39.2,8.6,79,1264,1265
VIeafCOCOWQ,2026-05-21,1270,5.06,16,1058.1,1.67,0.611,0,121.6,254.0,34,1393,1393
Aditya.G_Kota,2024-08-04,1286,1.36,18,919.0,0.67,0.616,0,91.1,257.2,142,1311,1392
_Aya,2025-06-03,1123,14.85,21,865.4,1.67,0.495,0,84.1,224.6,242,1079,1176
_Aya,2025-07-31,1176,15.7,25,949.5,3.33,0.513,0,75.9,15.8,386,1114,1324
_Aya,2025-09-13,1082,15.19,27,988.5,3.67,0.517,0,37.2,-15.2,469,1236,1332
_Aya,2025-10-06,1175,15.14,30,1013.3,5.33,0.522,0,46.4,-7.6,515,1262,1356
_Aya,2025-10-28,1015,15.52,31,1025.1,7.0,0.529,0,51.1,-25.4,579,1324,1403
.punctional,2023-12-28,927,5.48,12,854.5,1.67,0.614,0,128.2,185.4,22,887,887
.punctional,2025-02-02,842,0.6,14,940.5,0.0,0.622,0,150.4,6.8,37,956,956
TBH2689484372,2024-05-02,1179,4.96,15,977.3,1.67,0.533,0,95.5,235.8,27,1517,1517
TBH2689484372,2024-05-10,1280,4.86,18,988.9,2.0,0.553,0,100.7,175.4,32,1517,1517
TBH2689484372,2024-05-25,1374,4.81,21,1040.5,2.33,0.575,0,102.1,147.4,42,1517,1517
TBH2689484372,2024-05-26,1450,4.96,21,1035.9,2.67,0.577,0,103.5,115.6,44,1517,1517
TBH2689484372,2024-05-30,1505,5.19,21,1075.0,3.0,0.588,0,105.3,105.0,49,1517,1517
nostalgic23,2022-02-20,1465,0.1,18,1264.7,0.0,0.628,0,529.3,10.6,17,1508,1508
nostalgic23,2022-02-22,1410,0.12,19,1252.4,0.33,0.634,0,501.1,7.0,21,1508,1508
nostalgic23,2022-03-08,1463,0.15,20,1220.0,0.67,0.628,0,471.3,6.2,25,1508,1508
nostalgic23,2022-03-10,1457,0.16,20,1200.0,1.0,0.638,0,448.3,7.6,28,1508,1508
Nabeelop2323,2025-10-12,1010,1.67,15,900.0,1.67,0.639,0,109.8,202.0,15,1170,1300
Nabeelop2323,2025-11-06,1018,3.1,16,1002.6,3.33,0.667,0,131.3,1.6,39,1334,1279
Nabeelop2323,2025-12-19,1212,3.04,18,1019.3,4.67,0.627,0,85.2,38.8,57,1234,1337
Nabeelop2323,2026-01-12,1170,4.29,23,1105.3,4.67,0.628,0,80.7,-8.4,95,1300,1390
Nabeelop2323,2026-01-29,1230,6.1,25,1157.3,5.0,0.619,0,44.9,12.0,150,1279,1390
Saurav5384,2024-08-13,1085,3.98,17,1132.3,1.67,0.669,0,110.6,217.0,31,1086,1108
Saurav5384,2025-02-16,998,3.59,26,1161.3,2.0,0.586,0,96.4,4.2,124,1123,1223
Saurav5384,2025-06-08,1123,3.86,28,1154.9,1.33,0.588,0,54.2,-9.6,195,1275,1397
Saurav5384,2025-09-20,1264,4.38,31,1207.3,1.67,0.606,0,48.1,24.0,286,1397,1281
Saurav5384,2025-12-29,1397,4.6,31,1214.2,2.0,0.619,0,43.9,23.2,366,1263,1389
ritamj_16,2026-04-25,1567,8.22,18,1053.7,1.67,0.618,0,156.0,313.4,41,1387,1387
narasimhaswamy,2022-09-30,1228,0.8,16,1514.3,1.67,0.549,0,134.6,245.6,28,1386,1386
Mot_sem,2025-04-13,1021,1.79,19,848.5,1.67,0.693,0,102.8,204.2,33,929,929
Mot_sem,2025-05-17,1073,3.01,23,904.4,1.0,0.681,0,109.7,137.6,70,929,1003
Mot_sem,2025-05-26,1100,2.93,23,902.9,1.33,0.683,0,114.6,97.8,72,929,928
manan_142,2025-12-27,1189,0.68,17,841.4,1.67,0.59,0,179.9,237.8,29,1104,1385
MeteorYe,2024-06-30,1071,2.73,20,1312.8,1.0,0.622,0,102.3,214.2,49,1216,1381
MeteorYe,2024-08-04,1186,3.14,20,1302.9,2.67,0.637,0,123.0,23.0,72,1216,1381
MeteorYe,2024-11-09,1216,3.34,30,1334.8,0.33,0.611,0,46.2,6.0,123,1381,1395
MeteorYe,2024-12-03,1344,4.03,31,1394.7,2.0,0.618,0,48.5,25.6,162,1336,1423
MeteorYe,2025-02-25,1314,4.18,34,1431.9,2.33,0.601,0,47.6,-6.0,218,1379,1431
lklkk,2022-05-08,1040,8.25,20,916.2,1.0,0.536,0,115.1,208.0,144,1115,1151
lklkk,2022-06-25,1068,8.97,23,939.4,3.0,0.517,0,74.4,-0.2,218,1115,1375
lklkk,2022-12-11,1356,8.58,32,1020.9,1.33,0.546,0,94.3,54.2,416,1386,1336
lklkk,2023-01-08,1308,9.28,33,1059.2,3.67,0.555,0,74.8,-12.2,487,1283,1336
lklkk,2023-03-29,1288,9.37,33,1087.2,3.0,0.561,0,45.7,8.8,598,1336,1267
johnsmith1,2025-11-28,1279,4.43,30,1583.2,1.67,0.579,0,185.8,255.8,169,1527,1521
johnsmith1,2025-12-05,1381,4.47,30,1567.1,2.0,0.583,0,179.0,165.8,175,1527,1521
cryolyte,2025-01-12,1177,7.49,25,1008.3,1.67,0.669,1,130.7,235.4,36,1251,1193
cryolyte,2025-01-19,1327,6.89,25,1002.5,2.0,0.678,1,123.5,182.0,40,1251,1193
cryolyte,2025-01-20,1309,8.06,25,1025.0,2.33,0.636,0,141.7,107.2,48,1251,1193
cryolyte,2025-01-22,1383,8.2,26,1029.4,2.67,0.642,0,137.7,82.8,51,1251,1193
cryolyte,2025-01-26,1340,7.93,26,1025.9,3.0,0.648,0,146.5,47.4,54,1251,1193
stud_coder,2025-07-01,1026,6.29,18,930.3,1.67,0.601,0,109.4,205.2,144,1092,1226
stud_coder,2025-07-22,1130,7.42,19,984.2,2.67,0.587,0,121.8,59.8,192,1228,1290
stud_coder,2025-08-26,1068,7.28,23,996.9,3.33,0.586,0,91.1,4.2,225,1227,1363
stud_coder,2025-10-19,1159,6.68,24,988.3,2.0,0.594,0,42.3,12.4,258,1290,1377
stud_coder,2025-12-23,1226,6.87,26,1031.8,1.67,0.6,0,36.4,26.8,329,1328,1382
Sankalp3011,2024-01-30,985,0.46,15,925.0,1.33,0.736,0,121.8,197.0,24,1076,1075
Sankalp3011,2024-02-17,1067,0.56,18,954.8,2.0,0.721,0,124.9,80.2,31,1076,962
Sankalp3011,2024-02-23,1009,0.68,18,997.4,2.67,0.712,0,133.6,24.0,38,1076,962
Sankalp3011,2024-06-11,1076,0.63,18,980.0,0.0,0.695,0,99.2,7.4,45,1048,1048
Sankalp3011,2024-08-25,962,0.63,19,992.3,0.67,0.695,0,55.1,-16.2,52,1048,1388
rising_10rath1213,2022-05-23,1020,4.26,9,827.3,1.67,0.761,0,124.6,204.0,11,989,942
rising_10rath1213,2022-07-15,982,5.03,14,866.7,7.0,0.612,0,60.2,8.6,51,908,1182
rising_10rath1213,2022-12-12,1045,2.79,21,893.2,1.0,0.64,0,54.6,23.4,88,1120,1105
rising_10rath1213,2023-02-09,1155,3.2,21,895.3,5.67,0.636,0,41.9,-6.8,128,1071,1129
rising_10rath1213,2023-06-04,1008,2.98,25,897.6,3.0,0.642,0,52.7,-20.2,168,1192,1381
OrangeSummer,2023-12-23,1231,24.72,22,1152.9,1.67,0.575,0,93.1,246.2,71,1415,1415
OrangeSummer,2023-12-24,1353,24.59,23,1157.5,2.0,0.579,0,96.8,194.0,74,1415,1415
OrangeSummer,2023-12-28,1358,24.0,23,1131.8,2.33,0.569,0,118.2,129.4,86,1415,1415
OrangeSummer,2023-12-30,1331,23.27,23,1129.2,2.67,0.566,0,132.6,88.0,90,1415,1415
OrangeSummer,2024-01-06,1350,20.74,23,1120.0,3.0,0.552,0,133.3,51.6,101,1415,1415
jayesh_khare,2024-05-30,1273,1.42,20,957.7,1.67,0.643,1,142.2,254.6,26,960,960
jayesh_khare,2024-07-26,1081,1.96,22,965.4,5.0,0.687,0,51.0,6.2,52,960,1205
jayesh_khare,2025-01-20,1244,1.93,23,1003.0,2.33,0.622,0,47.7,29.4,100,1254,1353
jayesh_khare,2025-03-22,1158,2.85,27,980.9,5.0,0.564,1,55.0,-21.2,173,1477,1321
jayesh_khare,2025-06-17,1287,3.11,29,1015.9,3.33,0.567,0,41.3,9.2,227,1321,1321
I_hate_bruteforce,2020-08-09,1057,0.47,14,846.2,1.67,0.739,0,117.7,211.4,13,896,840
I_hate_bruteforce,2020-12-11,1007,0.75,18,864.7,2.0,0.669,3,64.5,5.6,34,1061,1161
I_hate_bruteforce,2021-02-12,858,1.71,24,1163.4,6.0,0.513,0,67.5,9.2,93,1062,1085
I_hate_bruteforce,2021-04-16,1050,2.39,25,1228.5,6.33,0.551,0,58.4,0.6,151,1041,963
I_hate_bruteforce,2021-07-07,1101,2.52,27,1202.6,6.0,0.566,0,34.1,-22.2,189,963,1265
killerHitman,2024-12-03,1054,0.93,15,854.2,1.0,0.556,0,110.1,210.8,48,1312,1205
killerHitman,2024-12-15,961,1.42,18,936.8,2.0,0.564,0,149.6,25.8,76,1312,1205
killerHitman,2025-01-12,1101,1.75,21,955.4,3.0,0.575,0,98.6,11.6,101,1216,1321
killerHitman,2025-04-03,1250,1.69,22,971.8,1.0,0.585,0,66.7,49.8,117,1321,1379
killerHitman,2025-05-24,1216,1.69,23,970.5,1.33,0.595,0,62.1,-2.0,129,1313,1379
GPARV,2024-12-15,1066,1.27,12,878.9,1.33,0.696,0,113.6,213.2,19,1233,1311
GPARV,2025-01-04,967,1.34,13,895.8,1.33,0.667,0,155.9,67.2,24,1207,1320
GPARV,2025-01-17,1070,3.7,20,983.6,1.67,0.626,0,143.0,17.8,73,1207,1320
GPARV,2025-02-02,996,5.13,21,1022.1,2.33,0.635,0,108.8,-16.0,113,1207,1320
GPARV,2025-02-28,1117,5.09,21,1015.3,3.0,0.614,0,76.3,26.2,131,1260,1381
kira27,2024-10-28,1276,12.97,17,917.1,1.67,0.484,0,144.5,255.2,41,1304,1603
kira27,2025-02-18,1242,10.98,28,1066.0,2.0,0.545,0,40.4,-6.8,212,1492,1593
kira27,2025-04-19,1480,10.69,34,1096.9,3.67,0.56,0,49.9,-3.4,298,1560,1415
kira27,2025-06-12,1480,10.51,34,1110.6,4.67,0.561,0,63.0,-24.6,374,1525,1441
kira27,2025-07-22,1650,11.69,34,1166.9,5.33,0.567,0,41.7,22.4,483,1440,1518
Koushal_26,2026-02-21,1363,1.84,20,895.7,1.67,0.605,0,64.7,272.6,47,1318,1318
kathaxes,2026-02-27,969,6.97,11,875.0,1.67,0.776,0,126.4,193.8,12,1333,1377
kathaxes,2026-03-14,952,19.41,13,816.0,2.33,0.49,0,141.4,54.4,75,1364,1377
kathaxes,2026-03-21,1097,23.85,19,823.3,3.0,0.495,0,128.8,36.8,116,1377,1377
kathaxes,2026-03-29,1209,33.63,26,819.8,3.67,0.484,0,82.3,44.0,202,1377,1377
kathaxes,2026-04-07,1211,33.04,28,841.4,4.33,0.49,0,45.6,45.2,241,1377,1377
ShivaTusshar,2025-10-10,1068,6.65,18,843.1,1.67,0.636,0,119.0,213.6,58,1077,1253
ShivaTusshar,2025-10-12,1108,6.66,18,846.7,2.0,0.639,0,126.5,148.2,60,1077,1253
ShivaTusshar,2025-10-17,1074,6.38,18,853.2,2.33,0.627,0,139.9,90.4,62,1113,1253
ShivaTusshar,2025-10-24,1010,6.72,19,852.8,2.67,0.612,0,149.3,21.2,72,1168,1253
ShivaTusshar,2026-01-07,992,4.9,21,866.7,1.33,0.627,0,147.9,-10.0,105,1253,1376
saksham.bajpai1701,2025-10-03,1007,5.03,13,853.8,1.67,0.655,0,145.9,201.4,13,1143,1281
saksham.bajpai1701,2025-10-19,1013,5.75,15,907.1,3.33,0.684,0,149.3,1.2,28,1147,1281
saksham.bajpai1701,2025-11-14,985,4.78,17,902.4,5.0,0.669,0,45.4,-5.6,41,1234,1341
saksham.bajpai1701,2025-12-19,1009,4.05,18,923.6,6.0,0.681,0,57.6,4.8,55,1239,1414
saksham.bajpai1701,2026-01-18,1147,5.93,24,985.8,4.67,0.622,0,62.0,27.6,106,1281,1376
adaxyz,2025-11-29,1166,1.68,13,972.2,1.67,0.75,0,137.1,233.2,18,1374,1374
siam-35862,2023-11-19,853,16.02,20,823.8,1.67,0.512,0,112.0,170.6,172,748,1116
siam-35862,2024-03-22,936,16.84,27,885.6,6.67,0.497,0,79.7,-15.6,479,1024,1186
siam-35862,2024-07-15,989,21.39,32,897.0,6.33,0.486,0,58.8,1.0,960,1235,1320
